,Wav_path,Lyric_path
787,37383036355f3532.wav,Đềumừngxuânngáthươngsay Ýmongphướclộctràntay Ômnàngxuântronglòng Môihồngâuyếmnụhôn Đónxuânướcnguyệnđêmnay Đờitacónhaungàymai Đónxuânướcnguyệnđêmnay Đờitacónhaungàymai
788,3130313336385f30.wav,"Bàinàytặngchoem Ngườicongáitócđỏ Chândàiđếnvaingườita, Anhlàchúnhócnhỏ Sựthậtmôngemcong Tỉlệthuậnvớingực Lýdoduynhấtlàem Màmùahèphảinóngnực Emcao,chândài, Nămfeetchínlàchiềucao Thướtthangangqua Ngườitangướcnhìnvàướcao NhìnemlàanhbiếtMissIndependent HaylàphiênbảnÁChâuKimKardashian Lưngemđeosalvatoreferragamo TayemxáchLouisVmulticolor Lầnđầunhìnem Thựcsựlàkhótin Cứnghĩsốđiệnthoạicủaem Rấtkhóxin"
789,39323438315f3639.wav,Khôngmuốnthấyembuồnthêmđâu Dùthếnàothì Tavẫnkhôngthểthiếunhau
790,39323437375f313237.wav,Chađãvềchưa Hãyvềđâyvớicon Chanhévàômlấymẹ
791,38313132385f3131.wav,Họtraoemngọtngào Cònanhthìđắngcay Tàisảnhọđầyngười Cònanhthìtrắngtay Vàanhkhôngbảnhbao Ynhưtraihàn Tiềntiêuchovừatúi Khôngnhưđạigia Đậpđáthìanhcần Mỗikhidùngđồuống Kẹoketránhxa Vìanhbiếtnólàmhạita
792,37303134325f3232.wav,Bỗngnhớcánhbuồmxưaấy. Giờđâycũngbỏtađi. Làmsaovềđượcmùađông. Dòngsôngđôibờcáttrắng. Làmsaovềđượcmùađông.
793,37303436335f3234.wav,Thờigiannhưngừngtrôi Đểanhmãicóem Thờigianơiđừngtrôi Đểanhđượcyêuem
794,37383233335f3536.wav,Tìnhmẹsẽ Theoconmộtđời Vàconướcmộtđiều Chẳngbaogiờconvàmẹ Chiaxa Ánhsaođêm Choconsángsoi Làmẹyêu Khúchátrucon Tronggiấcmơ Làmẹyêu Mẹlàcánhchim
795,37323830395f313733.wav,Ổngbảocáirằngkhông Lấytiềnchogáilấytiềnchogái Taocònbịgạthuốngchilàmày
796,37393131305f3736.wav,Vậythìemước Lúctrướcđừngthấynhau Tạisaonóiyêuem Đểchoemmơmộng Tưởngtìnhtađẹp Nhưbộphimmớixem Bộphimđãhết Kẻđớnđaulàem Buồnvìemđã Traohếttrọntráitim Giờđâymớihay Anhchẳngyêuthậtlòng
797,38303031325f3332.wav,Nắngấmmưagiông Ngàydàivàđêmthâu Anhsẽlàchàng Rễđậmsâu Từngnhịptừngnhịp Nhảymúahátca Nhảynhảynhảyđi Trèolênsânkhấu Anhnhảychachacha Giờemđangnơiđâu Cóthấyđóahoa Khôngphảivạnthọđâu Anhdànhmuatặngem Lênđâynhậnnha Choanhxin Đượccáinắmtayemđi
798,3132323730355f3431.wav,Thìtìnhtasẽchẳngphainhòa Vàmộtthờigiansau Emsẽlàcôdâu Dùanhluônbiếtsẽthậtkhó Đếnngàymàanhluônmơthầm Nhưngmonglắm Ngàymàemlàvợyêuơi Mỗiđêmanhnhìn Lêntrờicaoluônnguyệncầu Mongrằngtìnhđôita
799,37393131305f3634.wav,Tưởngtìnhtađẹp Nhưbộphimmớixem Bộphimđãhết Kẻđớnđaulàem Buồnvìemđã Traohếttrọntráitim Giờđâymớihay Anhchẳngyêuthậtlòng Anhrađi Đểemlạimộtvếtthương Bộphimđãkếtthúc Giốngnhưvậysao
800,37343437365f3633.wav,"Thật..sao... Thôiđành Kiếpnàogặpnhau, Tìnhtagửigió.... Mây....sầu...... Anhmuốnxaem Thật..sao... Thôiđành Kiếpnàogặpnhau, Tìnhta...."
801,38313733345f3633.wav,Hãyvuivìbênemluôncó Mộtngườimangchoem Nhiềuniềmvuivàhạnhphúc
802,37383837365f3435.wav,Cònchăng Baođớnđau. Lệtuôngrơinhớnhau. Ngàyvuixưađãtàn Nhưnắng.....chiều......... Đểrồiđêmnaybuồn Trôngxavắng Nhớmongai Ngườiđãquêntarồi
803,37373937325f3231.wav,Quaylàquaylàquay Quaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquaylàquay!
804,37303134395f3631.wav,Một người mà anh trót yêu Anhđãyêu Anhsẽmãi...yêu...em...
805,3130303933365f30.wav,MộtchúmèomáytênlàDoraemi Luônluônvuitươi Thôngminhđôikhi Hơnhẳnngườianhcủamình LàDoremonđếntừtươnglai Cùngsảnxuất Trongmộtnhàmáy Emgáilochongườianh Mèomáycóchúttàilanh
806,37323731395f3432.wav,Khiembênanh Chưabaogiờnghĩcólúc Phảichiatayvìhoàncảnh Vàkhiquênnhau Cứnghĩmọichuyệnrất Đơngiản Aingờđiềucảntrởhằng Đêmvẫnchínhlàthờigian Phảichănghạnhphúccũngchỉ Nhưlànétmực Liềnmạchvộivàngsauđó Thìđểlạinhữngnétđứt Khicơnmưahômquavẫn Đọnglạitrongkýức
807,37393135395f3138.wav,Đờitagiờđây Nhưbàica Rộnràngngànlời Tìnhyêunồngsay Đànchimnàonghiêngcánhbay Chúcchotìnhchúngta Từngngóntayđan Vàongóntay Nhữngngóntay
808,3133363137365f3232.wav,Làmkháchbốnphương Đếnrồikhôngnỡđi ĐènSàiGònngọnxanhngọnđỏ Thànhphốxahoasuốttừbathếkỷqua Dangđôitayhoakhôiemđónmời
809,38313135395f3830.wav,"Chôngiấutrongtừnggiấcmơ Khicòncónhau Tìnhđầulàtìnhdởdang,emơi"
810,37333132335f3430.wav,Vàgiờemnơi Thậtxaanh Mangtìnhyêukhôngphôipha Mỉmcườikhibỗngnhớem Anhnângcâuhát Hátyêuemthậtnhiều Nhớmôiemthậtnhiều Muốntheomâyvàgió Nơiphươngtrờiđó Emđợiai Nếumâykiamang Ngườiyêuanh Đivềnơinàoxavời Nếuxaxôiđànhđểriêng
811,38303630345f3534.wav,Đổxônhữngxahoadanhdámlợi Mìnhlìaxarẽngang Chẳngthểquayvề
812,37343034385f3437.wav,"Mơvềchântrời,thànhphốcủatôi Mơvềchântrời,thànhphốcủatôi Đêmngồimơvềthànhphốđầysao"
813,37373937325f3136.wav,Cùngbaynào Cùngbaynào! Chotráiđấtquay! Quaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquay
814,3133363334315f3438.wav,Khihoànghôn Vỗgiấcxuânmuộnvề Trênmôihồng
815,37373734335f3332.wav,Muônđờiemvẫnyếuđuối Anhkhôngphảiem
816,37383735335f3634.wav,Ngàyanhrađi Mangtheotráitimem Baobuồnđau
817,37373537305f3534.wav,Cónghetrongmắt Lệthắmtuôn...trào.... Ngàyxưa Conbéngâythơ Mànay Conđãđixa Mẹgiàchờmong Conhoài Ngàyxưa Conbéngâythơ
818,37363433385f3339.wav,Lờiyêutựaángmâytrôi Trótlưỡiđầumôi Ngườiđãquênrồi
819,37363639375f3733.wav,Làđiềuemsợnhất Vìemvẫn Cònyêuanh
820,3132313130335f3531.wav,Nhiềulúcchạytheocuộcchơi Quênđicảnhậnthức Nhiềulúcvẫncứcứngđầuđithẳng Dùbiếtphíatrướclàbờvực Nhiềulúcchánnản Vớicuộcsốngmuốnvứtbỏđihếttấtcả Đâuđóđâuđâygiọngnói Đótạomộtđiểmtựađểconvượtqua Muangoàitrờinhưngcơnmưatầmtã Từnggiọtmưamồhôi Nướcmắtcủamẹhòalẫn Chắcconkhôngnhậnra Sángdậysớm
821,37393932325f3731.wav,Hạnhphúcđongđầylàcáitếtsumvầy Lálalàlálalàlálalatếtđongđầy Lálalàlálalàlálalatếtđongđầy
822,37303136395f3832.wav,Trờitancơnmưa... anhsẽ... quayvề....\.
823,37313735375f3233.wav,Tachiataynhau Cònchinữa Giờcuối Chớluyếntiếcvấnvương Quênđiduyênxưa Từlytatraonhaulờicuối Ngườihỡi Anhphảiquênemsao Hìnhbóngthânái Khôngnhạtnhòa LàmsaoLàmsao
824,37303434335f3530.wav,Trêukhenbướmhoa Timanhrốibời Có Cónhữnglúcnghelòngđaunhói Khivẫnbiếtrằngta Muốnđượcyêu Thậtlòng Có Cónhữngphútnghelòngtêtái Khiemcónàotin Chúttìnhta Tráchtavộivàng
825,38313137305f3337.wav,Hơithởsấmsét Tênhỏalôithần Đểcóthểđi Cùngvớisưhuynh Trongsuốtthờigian Tacònbêncạnh NhưngKaigaku Đãtrởthànhquỷrấtmạnh DướitrướngKibutsuji Sứcmạnhtiềmẩn Củatừngnhânvật Đềumuốntoátlên Mưuđồthốngtrị RiêngZenitsukhôngthểkiểmsoát Vàrấtbiếtơn Vềthầycủamình Thầynóirằngông Rấttựhào Vìmộtđệtử
826,37383837365f3237.wav,Cònchăng Baođớnđau. Lệrơiđêmnhớnhau. Ngàyvuixưađãtàn Nhưnắng.....chiều......... Đểrồiđêmnaybuồn Trôngxavắng Nhớmongai Ngườiđãquêntarồi
827,38313834385f3730.wav,Saohoađãtànngườichẳngthấyđâu Yêuembằngcảchântình Anhbiếtnhậnlạichỉlàbấynhiêu Đếnlúcnàotasẽgặplại Kểvềcâuchuyệnmộtthờiđãyêu Thuyềntìnhquayvềbếnsông Mongngườiemrumấycâuhò Aibuôngtínhtangtangtình Đaunỗilòngngườithaphương Đànbuồncungđiệuoánthương Bêncầutrelắclẽonămnào
828,37353137315f3237.wav,Thươngnhớbơvơ Nhânthếơi Saomà Hữnghờ Từlâu Âmthầm Sốngkiếpnghèonàn Baocuộctình Baolầndangdở Trongtôi Bởitrắngtay Nênngườita Mớiphụmình Thânphậnnghèo
829,3130303637305f3231.wav,Phútcuốichialyvẫytaychàoem Ngườinóthươngyêuòalênkhóc Cốnénnỗibuồnvàotậntrongtim Chỉbiếtômchặtemvàolòng Hônnhẹlêngòmá Rồinóbướcđithôi Hoànthànhnghĩavụanhsẽ Trởvềcốchờanhnhé Ngườiyêuơi Rồixedầnlănbánh Bóngdángbénhỏdầnkhuấtxa Vẫytaylầncuốicốnởnụcười Dặnlòngemsẽđợianhmà Hainămquânngũtámtrăm Giấcngủnhưngsao Anhthấydàilêthê Hainămquânngũtrảnợnonsông Cốgắngvượtquađợingàyvề Nhưngsaocuộcđờisaolắm Đauthươngđàyđọa Thântôinhưthếđấy
830,37393830335f3336.wav,Vội nhòe đi dòng tin nhắn “vẫn thương em”
831,37373531305f3130.wav,Đãgiữtrongtimmình Nhữngchặngđườngdài Ngỡmìnhmệtnhoài Đãmộtlầngụcngã Thángtưcóanhởđây Nhìntôimỉmcười Nhữngcánhhoaphaitànthậtnhanh Anhcóbayxa Anhcóđixamãi
832,37323132385f3232.wav,"Hátlênemngạigì,khúccakhôngnãonề Đờichỉvuikhitâmtưtuổitrẻ Hãysốngvớitìnhyêuhômnay Chúcchonhaurượunồngsayngấtngây Nếuthấychántìnhanhhômnay"
833,37353133305f3333.wav,Emgáiquêsớmtrưatrênđồng Nónlánghiêngnghiênghoài Saothấyđượcmặtnàngđây Sôngnướckhuachèo Xuồngmiềntâymênhmônglàngnước Congáiđưađò Đẹprạngngờichiếcáobàba Cầutrelắclẽokhóđi
834,37303231315f3534.wav,Chiếchônđầu Nốiemvàoanh Chiếchônđầu
835,38313532335f3633.wav,Căncứcưngphảitoanghoang Ngangtàncùngvới DarkvàNPCtachiếnhết Khôngbaogiờngơinghỉ Khichânvẫnchưa Chạmđượcvạchđíchđến Tuânlệnhtrungđoàntrưởng WagBácGấu Thìđâucósai GấuVànglạithêm ToànTâyNamVương FreeFirenàođâucósai
836,37333733375f3537.wav,Cóđánghaykhông. Chuyệnthườngtìnhnhưthế Saotalạibuồnphiền Vìmộtngườinhưthế Saonướcmắtcứtuônrơi Chắclàtạivìtôi Khôngyêunhưngườita Mauyêumauquên Nhưbongbóngbay.
837,38303334385f313032.wav,Đừngchonhaunhìnthấy Đượcsựlạnhlùng Củaaitrong2ta
838,37303631375f3633.wav,Cuốinămthêmngười Giàutiềnngàycướisẽvui Nghèothìđạikháithếthôi Thếgianaicười Đầunămlocưới Cuốinămthêmngười Giàutiềnngàycướisẽvui Nghèothìđạikháithếthôi
839,37313234345f3638.wav,Bởivìemkhôngnhư Làanhvẫnthườngmơ Emgiỏilắm
840,37313631325f3138.wav,"Nhưnglònganh Cứmơhoàibóngdángkhác. Timnhóiđau Dùnóivớinhaucâuchiatay, Màtrongtâmtưnhau Cònyêuđương, Tuykhôngcòngặpgỡ. Hơnsốngbênnhau Nhưngtìnhyêu"
841,37313538395f3733.wav,Tuổixuânhysinhchođời Ướcmongtươnglairạngngời Đấtmẹơi
842,3131393438395f3439.wav,Ángmâykiabuồntrôilặnglẽ Trênphíađồixaxa Consáosậuđậunhánhmùu Khócthaykhingườixata Sángsớmanhvộirachợ Muavềnhàvàibórau Mộtbữacơmrauluộcđạmbạc Haichaconngồivớinhau Concủamìnhnóhỏimẹđâu Anhđứngchếtlặngtrongâusầu Anhthẩnthờnhớvềngàytháng Hạnhphúcnaycònđâu
843,38313237335f3133.wav,"Xămnhiềuvẫnxuấthiệntrêntivi Viếtramộtbàinhạcthậtẩný Chỉmonglàfanhiểu, Họcthuộclònghihi Lờinóinhưliềuthuốckhimìnhnuốt Thuốcđắngcốcắnsẽkhótrôi Khôngaimuốnvếtthươnglòngtrầyxước Saonhữnglúcấychỉcótôi Tựnhắcbảnthânmìnhphảicốgắng Cốgắngthậtnhiềuvìngườitayêu Khôngaicảmthông Chonhữnglầnmìnhtúngthiếu Nêntìnhcảmgiữaconngười"
844,37303735315f3332.wav,Anhcònnhớhay Quêntìnhxưaêmđềm? Anhcònnhớhay Quênvòngtayântình? Sonphấnnàoxui Anhlãngquênđi Baokỷniệm Bênnhau..vớitình
845,37373138335f3132.wav,Cònemlàcôdâurạngrỡ Nắmtaytacùngướcnguyện Mộtđờitayêukhôngcáchxa Từlâuemđãyêuthầmanhđó Màkhôngdámnóinênlời Ánhtrănghiểuđượclòng
846,37393337325f3433.wav,Ngoàikialàsóngdữ Cònthânconnhưmạnthuyền Chocontrọnniềmvui Từngphútgiâybênbạnhiền Vìbiếtđâu Kiếpsauhàngcây Khônlạichảthểmọccành Nàyngườianhem Nếuchảquen Talạiphảiđộchành Chỉxinmộtlầnthôi
847,38303033365f30.wav,Cònlạigìbênanhđây Giờthìtađã Xanhautrongtầmtay Cònlạigìngườiơi Khimâyđenbayvề Mịtmờchelối Cònlạigìbênanhđây Khingườiđãxaxathậtrồi Nếumaiđâyđờita
848,3130333530305f313133.wav,Thìhãycứbuôngđểcho1ngườihếtđau 1ngườihạnhphúc Cólẽnhưvậysẽtốthơn!
849,37393530385f3230.wav,Nếutimcònyêu Trờiluônmưanắng Biếtyêuthươngmình Làbiếtyêuthươngngười Mộtlầnchođi Muônđờitamãicó Ngàyrồiđêmthaynhau Cóchisầuthêm Mặtđấtđâuhưhao Luônlànơi
850,3130333530305f3635.wav,Làtạivìsaomàđôimắtấy CólúcnhìnAnhquátrìumến Rồicớlàmsaomàlạilạnhlùng ĐếnthếkhiAnhđến? HayEmđangcó1chuyệngìđó MuốndấuAnh HanhAnhđangghen Vàđangtạora1khoảngkhônggian Toànmàuđen Xenlẫncùnglànkhóitrắngmongmanh Nhữngảoảnhlumờ Cuộcđờinàyxenlẫntrắngđen Còncóđó1chữangờ! Emkhônghiểuhayliệu Anhchưathểhiểu? Haynóiđứnghơn
851,37333532325f3131.wav,Uốngnước Một nguồn nuớc  Cáchmạng  Một nguồn nuớc  BácHồ Hê...hế.... Tagọimùaxuântới Chotiếngcarộnvang Tagọimùaxuântới Chotiếngchimrộnràng Tanghetronglòngnúi
852,37323033385f36.wav,"Phútgiâynào,xaođộngtrongta Bâygiờchỉcòn Cònlạiđâyđôidònglệúa Cònlạiđâytrongtiếngthởdài Cònlạiđâyvớinhữngđoạđày"
853,38303534365f37.wav,Lặngnhìnaiđangđibênmộtngười Lặnglẽbuôngsaokhôngđànhtâm Cứyêuthôi Nhẹnhàngbênngànnỗiđau Lặngnướcmắtsaungànnụcười! Vìđâuphảicốchấpđếnnhưvậy? Lặnglẽyêunaylặnglẽbuông!
854,37393638345f3135.wav,Saomàycắnđứtđuôiemmày Cắnđứtđuôiemmày Lấygìmàngoáyđây Haiconthằnlằncon Đùanhaucắnnhauđứtđuôi Chathằnlằnbuồnthiu Gọichúngđếnmớimắngcho Haiconthằnlằncon
855,37363539345f3232.wav,Lạnhlùngemconghe Gìkhôngbấybề.... Emcóngegìkhôngbấybeeeeee EmCÓNGHEĐCKhôngbấybê........... Emđangởđâunhữngtin Nhắnđóem Chuatrảlờimộtcâu Emđanglàmgìvậycóphãi Mộtđiềugìđó Emmuốncheđậy QuanTâmYêuThươngk
856,38313339305f3639.wav,Đểgiãntaygiãnchân AnháquânNamVương ĐượcCấpXãcôngnhận 50kýlogram Anhđâucầngiảmcân Anhnhàquênè Anhhiềnkhô Mẹsợbịlừa Khôngchomangtiềnđô Lúađầybồnào Cóôtô Chỉcócanô ƯớcđượcđónđưaHiềnHồ Anhđâucómàng Saođuổitheoanhmiết Anhchỉlàcơnnắngvàng Đểchobầutrờixanhbiếc Anhvôtưvôtâm
857,38313037395f3437.wav,"Thahồănảnh,thảdángthanhtao Ănchơi,ănxài,tinhthầnbaybổng ĂnuốngcùngÔLong Lànhẹnhẹnhưkhông Tếtlàănhết Ănngonchẳngcầnđắnđochi NgàyTếtlàănhết CóÔLongrồihổnglogì Tếtlàănhết Vuitươinhẹnhàngđónxuânsang"
858,37353332385f3139.wav,Vìtìnhyêuanhtraoem Lớnhơncảđạidương Ngườiyêuơianhluôncầnem Thươngemyêuemrấtnhiều Bằnglòngvớianh Emsẽcótấtcảniềmvui Hãycứđểanhchămsócem Nhưthếnàynhé Trọnđờisuốtkiếp
859,37343336305f3632.wav,Khôngphảilàtuikhôngkiênđịnh Khôngtìmngườiyêuchoriêngmình Khổnỗitrướcgiờtuiyêuphảiai Thườngchẳngbaogiờđượcyênbình Muốn tìm 1 người dịu dàng  (Nhưngkhôngthấyđâu) Muốnyêunhầmngườiđànghoàng (Nhưngchẳngthấynhau) Thườnggáiđẹpthìnóchảnh Nóinhiềuquáthìnóđánh Nhưngmuốncưađược Thìphảirángcanh Vìimlặngquáthìthằngkhácgiành Dùtuicốgắngcáchmấy 2 từ may mắn vẫn không lung lay Đêm về vẫn 1 tiết mục bất hữu 
860,37383130315f3136.wav,Chẳngníubướcchântôivề Cócònhômquaởđó Hếtngàyâulo Rồibỗngmãihômnayvề
861,37393935375f38.wav,"Mónquàanhgiữtặngem Sợemsẽbiếttâmtư Nênanhđãgiữlặngim Rồiquaylưngbướcđi Giảvờnhưchưabiếtgì Chạythậtnhanh,hứavớilòng Rằnghếthômnay Anhkhôngtheođuổiemnữa Anhkhôngchờhoàicơnmưa"
862,37303531305f3235.wav,Vàtôicũngyêuem Vàtôicũngyêuem Vàtôicũngyêuem Yêuemrộnràng Yêuemnồngnàn Yêuemchứachan Vàtôicũngyêuem
863,38303839365f39.wav,Rộntiếngcườingườivuiquávui Rượuthơmnồngnàotauốngsay Mộtlynữachúcchoduyêntình Mãixanhtươisuốtcuộcđời Vẫnbênnhaunhưcauvớitrầu Nàykhănđốngđộitóc Nàyđôiguốcmộcmới Chiếcáodàicàinhiềuhoaxinh
864,38313037395f39.wav,"Ănnằm,nặngcáibụngnha CònănmónTết? Sợnặngtrongngười! Ăn,không,khôngănhayăn Nênănkhônghaykhôngnênăn?Hey! Ăn,không,khôngănhayăn Nênănkhônghaykhôngnênăn?Hey! Mâmđồăn,thìdàiđằngđẵng Sợnặngbụng,tớinặngđầu Rồitớicăngthẳng"
865,38303839365f3236.wav,Rượuthơmnồngnàotauốngsay Mộtlynữachúcchoduyêntình Mãixanhtươisuốtcuộcđời Vẫnbênnhaunhưcauvớitrầu Nàykhănđốngđộitóc Nàyđôiguốcmộcmới Chiếcáodàicàinhiềuhoaxinh Mừngemnhéhạnhphúc
866,37313131355f3630.wav,Dùđợithêmbaonhiêulâu Emvẫnsẽcứchờ Chờngàymaitasẽlạisánhvai
867,39323332355f313134.wav,Anhkhôngcầnthứtìnhđangchết SàiGònbộnbềvớibaonỗibuồn Màchínhdoanhhìnhdungra
868,3130323538315f3639.wav,Chotìnhyêucòntronggiấcmơ Sángsớmnắnglên Đemtìnhyêuquamùabãogiông Emkhôngcôđơn Nơiđâyanhơi Biếttrướctráitim Khôngcònyêugiờthôicáchxa Láúasángnay Rơivàotayemnàocóhay
869,37353635305f3636.wav,Anhvẫnchờemđây Biếtbênnhau Rấtkhó Nhưngđâudễdàng Buôngtay Mìnhyêuthậtnhanh Nêncôđơnmuốngiành Tìnhyêumỏngmanh Nhưngsaoanhchẳngđành Saocứnóidối Dốirằngemrồisẽvề Hàngmicứnhứcnhối Tốinằmmơemđãvề Chẳngsaođâuem Niềmtincủaanh Còncaolắm Trảiquađauthương Giờđâyanh Vẫnmongđượcgiảiđáp Chắcaiđósẽvề Khinỗibuồntưởngnhư Trànlyphảikhông
870,37303134325f3137.wav,Giómùađôngbắcselạnh. Chútláthuvàngđãrụng. Chiềunaycũngbỏtađi. Nằmnghexônxaotiếngđời. Màngỡaiđónóicười.
871,3131393732315f30.wav,Biếtbaogiáoviêncứđauđầu Khiđếnlớpđâycứâusầu Suốtngàydởtròrồitrêunhau Làmnhiềuthầycônổicáu Thíchxemaiaicũngthuamình Lắmkếđamưucứrậprình Chưabiếtaisẽhơnaiđâu Đừngvộiđắcthắngtựtin Côkhôngnhữngchỉđẹpthôiđâu Nênchớvộibàycáchđểchiến Tuycôđâykhôngphảilàngườixấu
872,3130303933365f3538.wav,NhữngviệcnàoDoremon Chẳnglàmđược ThìcứđểđóDoraminàylocho
873,37303331315f3236.wav,Vìngàyhômquađãtrôiquamau Đểnỗiđauvẫncòntrongtráitim Mộtngàyanhđirấtxanơiđâu Đểmãitôitìmanhtrongbónghình Đợichờmìnhanhdướicơnmưaqua Làmgiábăngnênlòngtôixiếtlại Tôiđâumuốntráitimtôibănggiá Dướicơnmưaấy
874,37343038355f3535.wav,Đừngnhìnbấtcứanhnào Xinhãychúý Mộtmìnhanhthôi Vìngườiyêuemlàanh Mộtngườichỉbiếtchungtình Ngườicóthểhysinh Tấtcảvìem Nguyệnlàmnôlệchoem Nguyệnyêuemsuốtcuộcđời Âncầnchămsóc Choemtừnggiấcngủ
875,39323431305f3939.wav,Anhđó Màkhông Dámnóinênlời Ánhtrănghiểu Đượclòng Củaemcòn Ngạingùng Dẫuđãyêu Ngườirồi Biếtkhông.... Ánhtrănghiểu Đượclòng Củaemcòn Ngạingùng
876,38303636345f3539.wav,RồicụnglyTaquila Giữvịngọtởtrênbờmôi Rồingàysauseeya Khôngcầnbiếtlàmấygiờ Anhbậnnhìnemtừnãygiờ AnhlàCircleK Bênemhaitưtrênbảyyaa Cầmtayrủnhaulênmây Trênmộtconđuquay Tathìloayhoaynhìnnhau Câythìlunglay Anhkhôngmuốnhơnthua Lờianhkhôngtrơntru LâuđàidạhộiLimousinemove
877,38313934365f3538.wav,Tasẽmấtnửacuộcđời Khitakhôngnóinênlời Lờimậtngọtđànhvỡđôi
878,3130313238395f3531.wav,Emcũngđâuphảilà Lừathầyhaydốicha Anhcũngđâuphải Ngườiemcầnnghenóitha Emkhôngcầnnói Nhưnganhbiếtnhữngđêmtối Emđangâmthầmlạclối Quấnmìnhvàotrongchăngối Vớingườikhôngphảibạnmình Cũngchẳngphảilàbạntình Hắncònkhôngbậntâm Tháochiếcnhẫncướixuống Trướckhifuckem Tinnhắnanhgửichúcngủngon Emđãchắcquên Anhtựhỏitênem Saotimanhcònkhắc
879,37333735385f3435.wav,Giọtnướcmắtcủaem Vẫncứâmthầmrơi Bởivìemyêuanhngườiơi Bởicònđâybaonhiêubuồnvui Chỉbênanhemmới Cóthểtươicười Dùlàanhhômnayxaxôi Chỉcòncóemyêuanhthôi Dùquákhứcủata Đãmãixamùkhơi Vẫnchờanhyêuanhngườiơi
880,37393532375f3432.wav,"Chạmvàomànđêm Anhsayhaymơ Màhìnhbóngem Luônluônhiệnvề Chặngđườngphíatrướcthiếuem Buồnđauemcóhiểuthấu Đừngmà,đừngđi Dừnglạimộtchútthôi Ngườingủsayanhđangtìmkiếm Chẳngcònđiềugìkhókhăn"
881,3132313035355f3237.wav,Emởđâuanhquangay Nhìnemđẹphơnkhiđangsay KhôngphảiOsad Nhưngnụcườiemcăngđét Khiếnchoanhômnhungnhớđêmngày Lầnđầutiêngặpemởtrongquán Nhưnganhđãphảiđem Tươngtưnàytrongtim Mặthàngnàybamẹemcònbán Đểanhđưaemvề Tìnhđẹpnhưtrongphim Yêuemlàđiềuanhcốgiảm Vìquantâmem
882,38313130315f313532.wav,"Quayvề""G"" Đểtacóthể Làchínhmình"
883,37393532365f3538.wav,Youloveme Iloveyou I love you baby no no no
884,37343135335f3534.wav,Quaymặtlạinhìnvềphíasau Vìtacòntrôngngóng Hátmãirapmãi Cõilòngngàycàngthêmtrốngrỗng Tamongmìnhđangđứngtrênbờđê Đóncơngiólồnglộng Đểcuốntrôihếthìnhảnhvềem Xótlại Đểmaitabắtđầucuộcsốngmới Khôngemchungbướcvềtươnglai Nỗibuồnnàothờigianqua Chẳngphaimờtrongkíức Tabiếtemsẽquênmau Khôngcầnphảiđaubuồnkhôngphísức
885,37393530385f3130.wav,Haydẫubaomuộnphiền Tìnhthậtannhiên Phútgiâybìnhyên Giữachốnxahoanày Baolầnvấpngã Giữtâmhồnnhiên Thứcgiấcmơtavề Đờikhôngchonhiều Màlòngchẳngthiếu Nghĩchitrảvay
886,37333437305f3435.wav,Ngườingườicùngchungvuimộtlối Đờithôikhônglừadối Vìđãyêuthươngrồi Ngườingườicùngchungvuimộtlối Đờithôikhônglừadối Vìđãyêuthươngrồi Ngườingườicùngchungvuimộtlối
887,3130333135365f3430.wav,"Taướcmìnhhóathànhhoa Hóathànhlá,hóathànhcây Đàohoahaylàbỉngạn Vẫncôđộcchờngườiđấy Taướcvẫnlàtaước Ướcthìbiếnthậtkhông? Hàngtrămvạnlầntaước Từđầuđãhóathànhkhông Huỳnhtưmỹnhânhềtâmbấthồivọng Thịgiácvôkhổngtước Tùyduyênbấtkìvọng Cẩmmịchmùtronggió Thanthởvớitửulâu Thơduyhữudiệc"
888,38303439375f3932.wav,Rồiôngphảivô Hiệuhóabọnchúng Áplựcquánhiều Ôngmuốnnghĩhưu Nhưngcôngnghệcủa Ôngquáđĩnh Tạoracáimới Từnhữngcáicủ Cấymộtconchip Vàohệthânkinh Cộtsốngcủamình Choviệchỗtrợ Kèmtheođóhệ Thốngmáytính Tựđộnglắpđặc Bộgiápvàongười Tráitimnhântạo Đãcứumạng Ôngkhỏinhữngmãnhđạn
889,37303333365f3532.wav,Nàongờđâu Mộtlầnđãtraonhau Làtrọnđời Taômsầunhớ Emlàai Sauđêmđịnhmệnh Tanàobiết Emởđâu Emlàai Trêncuộcđờinày Đểtươngtư Tìmquênsầucay Emlàai
890,38313532335f3838.wav,Isayweareneverdie Weareneverdie TrungĐoànFreeFireneverdie
891,37343135335f3831.wav,Khôngphảithầntiên Vàtabiếtbuồnyup Nỗiđaudầnhiện Talàgãđiênchỉbiếtcười Khôngưuphiềnkhônghụthẫng Thìcầnchilờiđộngviên Làđiềuemnghĩ Đờinghĩlàcáchhọnóivềta Lídomàemthờơtớikhi Tacấtbướcđếnnơithậtxa Vàchợtcảmnhậntừnhữngtổnthương
892,37373439325f3738.wav,Dùsauhaytrước Emcũnglàđếnmuộn... Hơn... thôi .....
893,37323434315f3331.wav,Ngàyxưaconbéngâythơ Mànayconđãđixa
894,38313432345f37.wav,Tiếngyêuvẫncònđôngđầy Nhưngtạisao Tìnhchúngtabâygiờchiahai Lệrơimãiướtđẫmkhóemôi Lỡchiađôimấtrồi Giờnhớanhnhiều Màbiếtanhđangởđâu
